City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
320,Suva,-18.1416,178.4415,-196.66999999999996,94,98,4.61,FJ,1706982645
321,Cape Canaveral,28.4058,-80.6048,-197.17999999999998,60,0,6.91,US,1706982938
322,Mammoth Lakes,37.6485,-118.9721,-246.79999999999998,52,40,4.0,US,1706982940
323,Springbok,-29.6643,17.8865,-195.38,51,59,7.67,ZA,1706982941
324,Kandahar,31.0,65.75,-226.32,31,7,8.9,AF,1706982943
325,Tomohon,1.3346,124.8392,-204.20999999999998,90,31,1.39,ID,1706982943
326,Saint Paul Harbor,57.79,-152.4072,-248.83999999999997,80,100,0.0,US,1706982817
327,Brak,27.5496,14.2714,-218.80999999999997,30,9,3.02,LY,1706982948
328,San Pedro Pochutla,15.7333,-96.4667,-185.64,47,5,15.43,MX,1706982956
329,Qiqihar,47.3408,123.9672,-280.57,89,5,4.52,CN,1706982957
330,Oakville,43.4501,-79.6829,-232.01999999999998,68,5,4.61,CA,1706982729
331,General Pico,-35.6566,-63.7568,-176.77999999999997,13,22,15.52,AR,1706982961
332,Paramonga,-10.6667,-77.8333,-193.98999999999998,74,78,10.38,PE,1706982961
333,Ankpa,7.3706,7.6253,-190.51999999999998,17,64,4.14,NG,1706982964
334,Rongelap,11.1635,166.8941,-193.51999999999998,81,32,20.83,MH,1706982671
335,Kucha,41.7278,82.9364,-246.42,72,42,3.56,CN,1706982966
336,Kavaratti,10.5669,72.642,-193.35999999999996,69,38,4.99,IN,1706982967
337,Broken Hill,-31.95,141.4333,-191.30999999999997,17,99,9.01,AU,1706982975
338,Tingo María,-9.2895,-76.0088,-190.44,74,75,3.44,PE,1706982977
339,Kampot,10.6167,104.1833,-196.09999999999997,86,16,5.14,KH,1706982985
340,Ndélé,8.4109,20.6473,-192.69,16,14,5.48,CF,1706982986
341,Tongouson,5.0214,120.1328,-193.7,86,98,4.68,PH,1706982986
342,Tucumã,-0.1833,-50.05,-186.63,63,63,7.38,BR,1706982704
343,Arraial do Cabo,-22.9661,-42.0278,-185.39,74,75,19.57,BR,1706982988
344,Xilin Hot,43.9667,116.0333,-285.35999999999996,94,5,5.37,CN,1706982990
345,Porto-Novo,6.4965,2.6036,-185.52999999999997,52,87,7.4,BJ,1706982990
346,Houlton,46.1262,-67.8403,-251.42999999999998,67,0,16.11,US,1706982993
347,Rabo de Peixe,37.8,-25.5833,-209.15999999999997,99,20,11.5,PT,1706982993
348,Tweed Heads,-28.1817,153.547,-192.51,88,100,10.36,AU,1706982994
349,Anloga,5.7947,0.8973,-190.40999999999997,75,88,10.38,GH,1706982995
350,Mossamedes,-15.1961,12.1522,-194.05999999999997,81,96,6.38,AO,1706982995
351,Chechelnyk,48.8353,26.6484,-229.84999999999997,88,100,21.27,UA,1706982995
352,Papao,-17.75,-149.55,-189.26999999999998,77,82,11.74,PF,1706982996
353,Glace Bay,46.1969,-59.957,-243.05999999999997,97,100,15.99,CA,1706982998
354,Tabou,4.423,-7.3528,-189.2,73,100,8.95,CI,1706982884
355,Rengāli,21.6333,84.05,-208.64,49,8,1.52,IN,1706982998
356,Yuzhno-Kurilsk,44.0306,145.8556,-248.77999999999997,71,92,14.2,RU,1706982999
357,Ganshui,28.7422,106.7111,-226.97999999999996,86,100,1.3,CN,1706983001
358,Kormilovka,55.0026,74.1028,-264.47999999999996,98,94,6.76,RU,1706983002
359,Umm Kaddadah,13.6017,26.6876,-208.7,20,46,13.33,SD,1706982709
360,Vovchans'k,50.3003,36.9467,-239.93999999999997,97,100,15.7,UA,1706983004
361,Bath,51.3779,-2.3591,-219.18999999999997,95,100,16.22,GB,1706983005
362,Piti Village,13.4626,144.6933,-195.26999999999998,89,40,20.71,GU,1706983012
363,Tofol,5.3248,163.0078,-190.72999999999996,80,100,19.55,FM,1706983013
364,Rawson,-43.3002,-65.1023,-207.2,28,11,24.38,AR,1706983014
365,Ancud,-41.8697,-73.8203,-212.97999999999996,59,76,8.97,CL,1706983018
366,Walvis Bay,-22.9575,14.5053,-198.79999999999998,73,94,0.0,NA,1706983021
367,As Sulayyil,20.4607,45.5779,-210.29999999999998,24,0,14.97,SA,1706983029
368,Touros,-5.1989,-35.4608,-188.72999999999996,68,57,15.95,BR,1706983031
369,Zheleznogorsk-Ilimskiy,56.5768,104.1217,-289.78999999999996,100,92,1.99,RU,1706983031
370,Ubatuba,-23.4339,-45.0711,-193.88,79,100,1.9,BR,1706983033
371,Dalbandin,28.8947,64.4101,-214.86999999999998,24,41,14.83,PK,1706983034
372,Balabac,7.9868,117.0645,-193.01999999999998,78,73,11.9,PH,1706983035
373,Juan Griego,11.0817,-63.9655,-183.41999999999996,51,37,11.5,VE,1706983035
374,Changzhi,35.2089,111.7386,-248.70999999999998,96,99,3.33,CN,1706983039
375,Patterson,37.4716,-121.1297,-222.14,80,83,4.83,US,1706983040
376,Songea,-10.6833,35.65,-206.01,96,98,2.35,TZ,1706983041
377,Andergrove,-21.0833,149.1833,-194.83999999999997,75,12,6.35,AU,1706983041
378,Machachi,-0.5,-78.5667,-204.39,84,99,3.98,EC,1706983042
379,Adam,22.3756,57.5233,-204.82999999999998,30,47,11.18,OM,1706983045
380,Al Jawf,29.5,38.75,-221.79999999999998,47,5,5.99,SA,1706983046
381,Imām Şāḩib,37.189,68.9364,-233.29999999999998,89,100,8.5,AF,1706983047
382,Kilju,40.9642,129.3278,-251.83999999999997,89,97,3.69,KP,1706983047
383,Maloye Ganyushkino,46.6,49.2667,-241.55999999999997,85,41,13.76,KZ,1706983048
384,Huatabampo,26.8333,-109.6333,-204.42999999999998,36,0,6.4,MX,1706983049
385,Unionville,35.0874,-80.509,-217.97999999999996,50,0,4.61,US,1706983049
386,Roxas,11.5853,122.7511,-196.01,88,29,12.21,PH,1706983050
387,Dawei,14.0833,98.2,-202.55999999999997,82,3,2.55,MM,1706983051
388,Jayapura,-2.5333,140.7,-198.55999999999997,91,94,5.12,ID,1706983053
389,Ghadames,30.1337,9.5007,-215.99999999999997,52,59,7.65,LY,1706983054
390,Quellón,-43.1167,-73.6167,-213.45,53,50,7.65,CL,1706982821
391,Alaghsas,17.0187,8.0168,-201.65999999999997,13,0,20.71,NE,1706983055
392,Koupéla,12.1794,-0.3517,-187.46999999999997,12,1,10.25,BF,1706983056
393,Souillac,-20.5167,57.5167,-193.96999999999997,69,75,9.22,MU,1706983056
394,Nema,57.5067,50.5011,-261.21999999999997,97,100,5.1,RU,1706983056
395,Saint-François,46.4154,3.9054,-232.46999999999997,100,100,4.61,FR,1706983057
396,Laikit,1.4792,124.9735,-198.89999999999998,94,40,1.14,ID,1706983058
397,Kānker,20.2719,81.4931,-208.01,37,5,2.39,IN,1706983059
398,Toktogul,41.8708,72.9402,-251.72999999999996,68,100,3.6,KG,1706983060
399,San Salvador de Jujuy,-24.1946,-65.2971,-180.41999999999996,32,1,6.2,AR,1706983061
400,Sanctuary Point,-35.1114,150.629,-201.40999999999997,87,81,7.11,AU,1706983062
401,Kitee,62.1,30.15,-241.93999999999997,85,100,9.1,FI,1706983062
402,San José del Guaviare,2.5729,-72.6459,-179.95,48,93,3.56,CO,1706983063
403,Luchegorsk,46.4764,134.2569,-291.51,100,83,3.94,RU,1706983064
404,North Bend,43.4065,-124.2243,-228.07999999999998,87,0,4.61,US,1706983064
405,Cockburn Town,21.4612,-71.1419,-199.64,62,0,6.51,TC,1706983065
406,Padang,-0.9492,100.3543,-197.89999999999998,90,100,2.42,ID,1706983065
407,Necochea,-38.5473,-58.7368,-198.80999999999997,56,3,21.18,AR,1706983066
408,Azángaro,-14.9167,-70.2167,-210.32,37,68,6.46,PE,1706983067
409,Finisterra,42.9049,-9.2629,-216.37999999999997,79,22,4.68,ES,1706983067
410,Cidreira,-30.1811,-50.2056,-193.28999999999996,70,0,14.5,BR,1706983068
411,Coquimbo,-29.9533,-71.3436,-201.82,73,40,14.97,CL,1706982844
412,Rome,43.2128,-75.4557,-235.42999999999998,65,0,5.75,US,1706983070
413,Fort William,56.8165,-5.1121,-228.83999999999997,89,100,12.66,GB,1706983071
414,Kenai,60.5544,-151.2583,-292.0,83,0,3.44,US,1706983072
415,Lages,-27.8161,-50.3261,-187.16999999999996,33,1,4.56,BR,1706982801
416,Naze,28.3667,129.4833,-207.82999999999998,87,34,10.18,JP,1706983074
417,Mafikeng,-25.8652,25.6442,-194.36999999999998,44,20,14.97,ZA,1706983076
418,Dubbo,-32.25,148.6167,-197.82,64,71,9.22,AU,1706983077
419,Chernyshevsk,52.5243,117.0174,-300.41999999999996,100,46,1.14,RU,1706983077
420,Arnö,60.1167,18.6333,-234.35999999999999,68,70,15.82,SE,1706983078
421,Rouissat,31.9243,5.3502,-212.27999999999997,41,20,9.22,DZ,1706983079
422,Cologne,50.9333,6.95,-221.32999999999998,89,75,18.41,DE,1706982963
423,Dulce Grande,23.0,-102.1667,-214.92,23,0,21.52,MX,1706983079
424,Puerto Lempira,15.2667,-83.7667,-187.45999999999998,50,1,6.17,HN,1706983081
425,Itamaracá,-7.7478,-34.8256,-185.29999999999998,60,37,11.23,BR,1706983082
426,Sitia,35.2,26.0986,-217.17,62,18,17.6,GR,1706983083
427,El Granada,37.5027,-122.4694,-220.78999999999996,90,75,3.44,US,1706983084
428,Labrador City,52.9463,-66.9114,-268.23999999999995,51,40,0.0,CA,1706983085
429,Ad Dabbah,18.05,30.95,-209.03999999999996,19,48,11.56,SD,1706983087
430,Suoyarvi,62.0833,32.35,-245.92,97,100,5.97,RU,1706983089
431,Nabire,-3.3667,135.4833,-196.82,93,99,2.86,ID,1706983092
432,Afaahiti,-17.75,-149.2833,-190.88,74,81,8.88,PF,1706983093
433,Baghlan,35.75,69.0,-248.92999999999998,98,100,5.39,AF,1706983095
434,Xigazê,29.25,88.8833,-245.42,16,41,1.68,CN,1706983096
435,Tazacorte,28.629,-17.9293,-201.99999999999997,68,20,2.3,ES,1706983096
436,Mandalgovi,45.7625,106.2708,-278.37,88,62,4.83,MN,1706983096
437,Ocós,14.5094,-92.1933,-185.16999999999996,62,5,9.8,GT,1706983097
438,La Ronge,55.1001,-105.2842,-239.09999999999997,86,100,8.05,CA,1706983099
439,Beloretsk,53.9631,58.3981,-249.62999999999997,94,100,3.0,RU,1706983100
440,Fuglafjørður,62.244,-6.814,-237.07999999999998,74,100,28.45,FO,1706983101
441,Mili,6.0815,171.735,-191.2,79,71,22.64,MH,1706983103
442,Mauá,-23.6678,-46.4614,-188.78999999999996,67,100,2.04,BR,1706983103
443,Jiuquan,39.7432,98.5174,-259.54999999999995,93,10,3.51,CN,1706983104
444,Crucecita,-28.95,-58.9833,-166.22999999999996,16,10,2.95,AR,1706983105
445,Ottumwa,41.02,-92.4113,-229.2,88,100,11.5,US,1706983105
446,Mar del Plata,-38.0023,-57.5575,-194.32999999999998,53,0,21.0,AR,1706983105
447,Purpe,64.4803,76.6897,-272.38,94,93,6.53,RU,1706983105
448,Queenstown,-31.8976,26.8753,-199.57,61,92,0.76,ZA,1706983106
449,Ankang,32.68,109.0172,-239.70999999999998,78,98,4.23,CN,1706983107
450,Cabo San Lucas,22.8909,-109.9124,-196.54999999999998,42,3,3.0,MX,1706983108
451,Leava,-14.3,-178.1667,-189.53999999999996,76,99,5.59,WF,1706983110
452,Santo Antônio,-6.3106,-35.4789,-185.01,50,96,13.8,BR,1706983111
453,Palmyra,34.5608,38.2805,-223.93999999999997,72,46,3.87,SY,1706983113
454,Magarao,13.65,123.1667,-199.61999999999998,94,17,3.27,PH,1706983117
455,Mount Pearl,47.5166,-52.7813,-244.29999999999998,87,100,17.27,CA,1706983118
456,Las Heras,-46.5419,-68.9359,-207.80999999999997,14,6,6.93,AR,1706983118
457,Jabor,5.921,169.6434,-192.19,84,100,19.93,MH,1706983119
458,Singkil,-7.9855,111.4161,-196.79999999999998,93,100,3.67,ID,1706983119
459,Opuwo,-18.0607,13.84,-200.96999999999997,77,100,5.7,NA,1706983120
460,San Matías,-16.3667,-58.4,-178.73999999999998,38,29,6.87,BO,1706983124
461,São José da Coroa Grande,-8.8978,-35.1478,-187.70999999999998,61,65,10.16,BR,1706983125
462,Dvinskoy Bereznik,62.8551,42.7072,-271.26,100,87,4.36,RU,1706983129
463,Balaklava,44.5,33.6,-227.77999999999997,51,100,23.6,UA,1706983133
464,Morondava,-20.2833,44.2833,-190.42999999999998,76,23,4.72,MG,1706983137
465,Kayes,14.0,-11.0,-178.34999999999997,8,4,8.52,ML,1706983137
466,Kallar Kahar,32.7833,72.7,-222.58999999999997,76,97,3.89,PK,1706983139
467,Keuruu,62.2667,24.7,-242.76999999999998,90,64,6.6,FI,1706983140
468,Slave Lake,55.2834,-114.769,-246.57,86,100,17.27,CA,1706983142
469,Rehoboth,-23.3167,17.0833,-193.88,46,96,11.72,NA,1706983142
470,Jumla,29.2747,82.1838,-237.65999999999997,50,33,4.21,NP,1706983143
471,Bārah,13.7,30.3667,-206.32,17,73,11.59,SD,1706983147
472,Pisco,-13.7,-76.2167,-195.11999999999998,73,75,9.22,PE,1706983149
473,Mushie,-3.0167,16.9,-195.29999999999998,77,75,4.41,CD,1706983151
474,Maryborough,-25.5333,152.7,-198.03999999999996,93,1,2.84,AU,1706983152
475,Sabzawār,36.2126,57.6819,-239.17,80,51,2.59,IR,1706983156
476,Taulaga,-11.0553,-171.0883,-189.84999999999997,79,100,20.27,AS,1706983158
477,Türkmenbaşy,40.0222,52.9552,-231.37999999999997,87,40,9.22,TM,1706983160
478,Sicuani,-14.2694,-71.2261,-211.89999999999998,48,74,2.48,PE,1706983160
479,Pathein,16.7833,94.7333,-202.73999999999998,76,2,8.97,MM,1706983162
480,Port-Gentil,-0.7193,8.7815,-190.67999999999998,76,87,9.1,GA,1706983163
481,Nizhnesortymskiy,62.4397,71.7603,-273.87,100,88,8.39,RU,1706983165
482,Altamira,-3.2033,-52.2064,-185.26,66,75,5.75,BR,1706983166
483,Nizhneudinsk,54.9076,99.0276,-266.62,97,100,1.23,RU,1706983168
484,Sandakan,5.8402,118.1179,-198.26999999999998,100,20,3.44,MY,1706983168
485,Tomatlán,19.9333,-105.25,-187.95999999999998,35,0,7.0,MX,1706982875
486,Northam,51.0333,-4.2167,-220.76,99,99,16.15,GB,1706983174
487,Sandnessjøen,66.0217,12.6316,-240.62999999999997,94,100,25.57,NO,1706983175
488,Abatskiy,56.2875,70.4555,-273.19,98,84,7.49,RU,1706983177
489,Bor,56.3567,44.0669,-255.61999999999998,97,100,3.89,RU,1706983177
490,Kyzyl-Mazhalyk,51.1333,90.6,-289.34999999999997,92,58,0.85,RU,1706983178
491,Susuman,62.7833,148.1667,-290.13,99,100,4.45,RU,1706983178
492,Antsiranana,-12.2787,49.2917,-195.02999999999997,89,92,1.25,MG,1706983179
493,Arrondissement du Havre,49.5833,0.3333,-222.95,100,100,11.5,FR,1706983180
494,Aur,8.1499,171.1687,-192.29999999999998,81,15,21.09,MH,1706983181
495,Novy Urengoy,66.0833,76.6333,-271.16999999999996,97,100,5.55,RU,1706983183
496,Dampit,-8.2116,112.7493,-201.19,97,100,1.66,ID,1706983185
497,Ende,-8.8432,121.6623,-193.91999999999996,87,100,1.97,ID,1706983185
498,Bam,29.106,58.357,-225.82999999999998,40,0,5.61,IR,1706983198
499,Lebu,-37.6167,-73.65,-209.68999999999997,67,3,23.06,CL,1706983200
500,Diu,20.7141,70.9822,-198.41999999999996,55,2,10.27,IN,1706983209
501,Shihezi,44.3,86.0333,-264.33,96,98,4.7,CN,1706983211
502,Zouérat,22.7187,-12.4521,-197.64,10,37,10.87,MR,1706983212
503,Palmas,-10.2128,-48.3603,-194.47999999999996,78,75,2.3,BR,1706983214
504,Znamenskoye,57.1281,73.8282,-281.76,100,86,4.76,RU,1706983215
505,Kuching,1.55,110.3333,-190.14,95,20,1.01,MY,1706983009
506,Krasnyy Chikoy,50.3643,108.7512,-282.09999999999997,100,53,1.92,RU,1706983218
507,Bandar-e Lengeh,26.5579,54.8807,-205.03999999999996,45,0,13.8,IR,1706983219
508,Mīnāb,27.1467,57.0801,-207.53999999999996,48,0,6.31,IR,1706983222
509,Morehead City,34.7229,-76.726,-221.11999999999998,61,7,8.01,US,1706983226
510,Kolding,55.4904,9.4722,-229.98999999999998,87,27,14.97,DK,1706983227
511,Puerto Madero,14.7208,-92.4215,-185.14999999999998,51,20,0.0,MX,1706983229
512,Westport,41.1415,-73.3579,-231.7,51,14,8.99,US,1706983231
513,Hakui,36.8833,136.7833,-232.93999999999997,79,100,5.3,JP,1706983232
514,Ciudad Melchor Múzquiz,27.8833,-101.5167,-204.76999999999998,22,0,20.04,MX,1706983236
515,Howard Springs,-12.497,131.047,-190.83999999999997,94,98,8.48,AU,1706983245
516,Urengoy,65.9667,78.3667,-271.96999999999997,97,100,3.83,RU,1706983247
517,Sājir,25.1825,44.5996,-217.04999999999998,28,2,10.71,SA,1706983249
518,Filingué,14.3521,3.3168,-194.30999999999997,13,91,10.0,NE,1706983250
519,Mananara,-16.1667,49.7667,-196.2,92,100,6.44,MG,1706983251
520,Lincoln City,44.9582,-124.0179,-224.02999999999997,88,81,4.0,US,1706983252
521,Cam Ranh,11.9214,109.1591,-199.78999999999996,88,0,3.44,VN,1706983255
522,Lucapa,-8.4192,20.7447,-204.46999999999997,92,100,3.2,AO,1706983256
523,Xiaoweizhai,26.1903,107.5125,-235.96999999999997,98,100,4.83,CN,1706983259
524,Toliara,-23.35,43.6667,-195.08999999999997,82,67,1.14,MG,1706983262
525,Bamboo Flat,11.7,92.7167,-196.05999999999997,88,10,0.0,IN,1706983263
526,Minot Air Force Base,48.4209,-101.3391,-233.76999999999998,93,100,12.66,US,1706983265
527,Monywa,22.1167,95.1333,-204.22999999999996,53,0,6.93,MM,1706983267
528,Wainwright,52.839,-110.8572,-236.89999999999998,78,100,13.8,CA,1706983268
529,Percut,3.6253,98.864,-194.13,89,44,4.83,ID,1706983270
530,Laguna,38.421,-121.4238,-221.05999999999997,83,20,6.91,US,1706983271
531,Hotan,37.0997,79.9269,-247.80999999999997,82,100,4.34,CN,1706983272
532,Yeppoon,-23.1333,150.7333,-198.16999999999996,71,5,11.43,AU,1706983273
533,Zakynthos,37.7914,20.8953,-221.51,61,1,7.7,GR,1706983275
534,Miðvágur,62.0511,-7.1939,-236.71999999999997,80,75,8.05,FO,1706983277
535,Macapá,0.0389,-51.0664,-185.36999999999998,70,40,6.91,BR,1706982980
536,Tuburan,6.6439,122.2736,-192.23999999999998,76,31,0.72,PH,1706983280
537,Hammerfest,70.6634,23.6821,-247.89999999999998,80,100,8.05,NO,1706983282
538,Cam Pha Mines,21.0167,107.3,-207.34999999999997,92,33,2.62,VN,1706983284
539,Greymouth,-42.4667,171.2,-219.11999999999998,82,96,5.06,NZ,1706983277
540,Les Anglais,18.3054,-74.2197,-193.53999999999996,67,12,5.12,HT,1706983286
541,Kapaa,22.0752,-159.319,-204.04999999999998,54,7,7.0,US,1706983288
542,Belmonte,-15.8631,-38.8828,-189.32999999999998,64,82,7.63,BR,1706983290
543,Pôsto Fiscal Rolim de Moura,-13.0833,-62.2667,-184.21999999999997,58,38,2.66,BR,1706983292
544,Lázaro Cárdenas,17.9583,-102.2,-192.36999999999998,60,3,7.43,MX,1706983017
545,Acaraú,-2.8856,-40.12,-187.61999999999998,65,85,17.81,BR,1706983262
546,Playas,-2.6333,-80.3833,-192.49999999999997,78,100,6.46,EC,1706983299
547,Ust-Tsilma,65.441,52.1498,-258.53999999999996,91,91,10.0,RU,1706983302
548,Kununurra,-15.7667,128.7333,-190.76999999999998,94,22,10.36,AU,1706983304
549,Soto la Marina,23.7667,-98.2167,-182.08999999999997,18,0,9.26,MX,1706983308
550,Polyarny,69.1989,33.4478,-250.55999999999997,78,96,29.57,RU,1706983293
551,Sanguéya,10.7,-14.3667,-184.2,38,0,11.14,GN,1706983311
552,Zaṟah Sharan,33.1467,68.7917,-249.89999999999998,93,69,4.18,AF,1706983313
553,Santiago de Cuba,20.0247,-75.8219,-191.88,57,53,6.6,CU,1706983313
554,Dauphin,51.1494,-100.0502,-239.20999999999998,100,100,3.44,CA,1706983314
555,Balkanabat,39.5108,54.3671,-229.60999999999999,80,7,3.04,TM,1706983315
556,Nogliki,51.8333,143.1667,-282.79999999999995,89,55,8.01,RU,1706983315
557,Vail,32.0479,-110.712,-220.51999999999998,60,9,1.99,US,1706983317
558,Zhigalovo,54.8097,105.1578,-287.64,100,94,1.77,RU,1706983318
559,Loikaw,19.6742,97.2094,-214.55999999999997,57,0,4.09,MM,1706983318
560,Onega,63.9061,38.1404,-262.21,88,73,12.12,RU,1706983319
561,Irymple,-34.25,142.1667,-193.07,21,100,9.93,AU,1706983319
562,Verāval,20.9,70.3667,-198.59999999999997,65,0,9.4,IN,1706983320
563,Fort Bragg,35.139,-79.006,-219.49999999999997,46,0,5.01,US,1706983324
564,Salinera Colán,-5.0333,-81.0667,-188.71999999999997,62,91,12.08,PE,1706983254
565,Miguel Auza,24.2933,-103.4503,-213.98999999999998,24,0,22.93,MX,1706983327
566,Nacala,-14.5428,40.6728,-194.32999999999998,88,56,3.27,MZ,1706983328
